0.0	db,1/4,3
0.500004	db,4/4
1.9323200000000003	b
3.36465	b
4.7969595	b
6.3129895	db
7.7528995	b
9.1852295	b
10.640399500000001	b
12.163999500000001	db
13.5820995	b
15.0535995	b
16.47169925	b
17.88979925	db
19.30789925	b
20.831499249999997	b
22.278398999999997	b
23.818798999999995	db
25.251098999999996	b
26.683498999999998	b
28.115798499999997	b
29.623698499999996	db
31.055998499999998	b
32.4882985	b
33.9521985	b
35.4600985	db
36.9679985	b
38.4002985	b
39.9082985	b
41.4931985	db
43.0335985	b
44.51509849999999	b
46.03989849999999	b
47.88599849999999	db
49.31829849999999	b
50.75069849999999	b
52.18299799999999	b
53.69089799999999	db
55.12329799999999	b
56.55559799999999	b
58.01939749999999	b
59.52729749999999	db
61.03519749999999	b
62.609197499999986	b
64.23779749999999	b
66.11279749999999	db
67.75929749999999	b
69.38089749999999	b
71.07209699999999	b
72.95709699999999	db
74.842097	b
76.727097	b
78.612097	b
80.49709700000001	db
82.38209700000002	b
84.26709700000002	b
86.15209700000003	b
